ticker,fecha,retorno,precio_ajustado_yahoo,volumen_yahoo,precio_cierre_bvl,acciones_negociadas,monto_negociado_soles,negociado,amihud
BBVAC1,2018-03-13,0.0,1.7504602670669556,38746,4.35,23223.0,101045.66,1,0.0
BBVAC1,2018-03-14,0.0,1.7504602670669556,0,,0.0,0.0,0,
BBVAC1,2018-03-15,-0.032183765580388046,1.6941238641738892,8834,4.21,5295.0,22417.95,1,1.4356248265514038
BBVAC1,2018-03-16,-0.0023754971469617248,1.6900994777679443,37776,4.2,22642.0,95170.39,1,0.024960464562157673
BBVAC1,2018-03-19,0.0,1.6900994777679443,26284,4.2,15754.0,66704.5,1,0.0
BBVAC1,2018-03-20,-0.01904767681823305,1.657907009124756,540825,4.12,324150.0,1339471.32,1,0.014220294629550597
BBVAC1,2018-03-21,0.007281665790882297,1.6699793338775637,244787,4.15,146716.0,607424.73,1,0.011987766436315982
BBVAC1,2018-03-22,0.02409635028034507,1.7102197408676147,130750,4.25,78367.0,326927.75,1,0.07370542965638453
BBVAC1,2018-03-23,0.002353139956098982,1.7142441272735596,20228,4.26,12124.0,52033.2,1,0.04522381779515736
BBVAC1,2018-03-26,-0.0023476156878223797,1.7102197408676147,78500,4.25,47050.0,200627.5,1,0.01170136540515323
BBVAC1,2018-03-27,0.011764654219330817,1.7303398847579956,140074,4.3,83955.0,360792.75,1,0.03260778998283867
BBVAC1,2018-03-28,0.011627994295337007,1.7504602670669556,119587,4.35,71676.0,311448.35,1,0.03733522523184665
BBVAC1,2018-04-02,0.01149413389131304,1.7705802917480469,118537,4.4,71047.0,312872.4,1,0.036737449168776276
BBVAC1,2018-04-03,0.0,1.7705802917480469,440910,4.4,264265.0,1178888.41,1,0.0
BBVAC1,2018-04-04,0.02045472662755543,1.8067970275878904,99822,4.49,59830.0,266847.46,1,0.07665325586218968
BBVAC1,2018-04-05,0.002226831608750146,1.810820460319519,58820,4.5,35255.0,158647.5,1,0.014036348563640437
BBVAC1,2018-04-06,0.0,1.810820460319519,49624,4.5,29743.0,133796.5,1,0.0
BBVAC1,2018-04-09,0.0,1.810820460319519,0,,0.0,0.0,0,
BBVAC1,2018-04-10,-0.011111065028959644,1.7907003164291382,32282,4.45,19349.0,86168.39,1,0.1289459513977184
BBVAC1,2018-04-11,-0.002246915301238883,1.7866767644882202,254472,4.44,152521.0,674281.15,1,0.003332312198315025
BBVAC1,2018-04-12,-0.004504884695355149,1.7786279916763306,9021,4.42,5407.0,23958.94,1,0.18802520876779813
BBVAC1,2018-04-16,0.0,1.7786279916763306,86351,4.42,51756.0,228591.18,1,0.0
BBVAC1,2018-04-17,0.01809960755922191,1.810820460319519,198257,4.5,118828.0,534431.61,1,0.03386702287168589
BBVAC1,2018-04-18,-0.009128940032177124,1.7942895889282229,10027,4.34,6010.0,26083.4,1,0.3499904165935853
BBVAC1,2018-04-19,0.00230420808642684,1.7984240055084229,168741,4.35,101137.0,439890.95,1,0.005238134784147844
BBVAC1,2018-04-20,0.0,1.7984240055084229,4377,4.35,2624.0,11414.4,1,0.0
BBVAC1,2018-04-23,0.022988247462561118,1.8397666215896609,16100,4.45,9650.0,42375.2,1,0.5424929549019503
BBVAC1,2018-04-24,-0.013482790636555553,1.8149614334106443,208785,4.39,125138.0,557916.38,1,0.024166328718571686
BBVAC1,2018-04-25,0.02050088669950756,1.852169752120972,96335,4.48,57740.0,255895.95,1,0.08011415069096466
BBVAC1,2018-04-26,0.004464210433769988,1.8604382276535036,185507,4.5,111186.0,500655.53,1,0.00891673049885215
BBVAC1,2018-04-27,0.0,1.8604382276535036,55555,4.5,33298.0,149841.0,1,0.0
BBVAC1,2018-04-30,0.0,1.8604382276535036,266638,4.5,159813.0,721324.35,1,0.0
BBVAC1,2018-05-02,0.008889060042788444,1.8769757747650144,78792,4.54,47225.0,212820.54,1,0.04176786715600122
BBVAC1,2018-05-03,0.0,1.8769757747650144,1668,4.54,1000.0,4540.0,1,0.0
BBVAC1,2018-05-04,-0.008810740838453901,1.8604382276535036,54304,4.5,32548.0,147774.16,1,0.05962301418904293
BBVAC1,2018-05-07,0.013333365798465557,1.8852441310882568,35718,4.56,21408.0,96468.0,1,0.13821542686140023
BBVAC1,2018-05-08,-0.0021931668851784547,1.881109476089477,997009,4.55,597569.0,2721460.06,1,0.0008058787697874407
BBVAC1,2018-05-09,0.00439603824868251,1.8893789052963257,35739,4.57,21421.0,97584.38,1,0.04504858511866869
BBVAC1,2018-05-10,-0.0043767976786803775,1.881109476089477,376687,4.55,225772.0,1031802.6,1,0.004241894407593446
BBVAC1,2018-05-11,0.0021979874384423503,1.8852441310882568,29115,4.56,17451.0,79464.16,1,0.0276601103999885
BBVAC1,2018-05-14,-0.0021931668851784547,1.881109476089477,562695,4.55,337258.0,1534623.41,1,0.0014291238299163275
BBVAC1,2018-05-15,0.0021979874384423503,1.8852441310882568,26449,4.56,15853.0,72279.68,1,0.03040947937846917
BBVAC1,2018-05-16,0.0,1.8852441310882568,642850,4.56,385300.0,1755181.99,1,0.0
BBVAC1,2018-05-17,-0.013157926353248528,1.8604382276535036,342914,4.5,205530.0,935035.0,1,0.014072121742232675
BBVAC1,2018-05-18,-0.011111148844707985,1.8397666215896609,40166,4.45,24074.0,107517.03,1,0.10334315265877402
BBVAC1,2018-05-21,0.011235993642487951,1.8604382276535036,3343411,4.5,2003912.0,9017434.95,1,0.0012460299081489858
BBVAC1,2018-05-22,-0.0022219606500810674,1.856304407119751,65708,4.49,39383.0,175766.44,1,0.012641552335480354
BBVAC1,2018-05-23,0.0066814968844342015,1.868707299232483,24042,4.52,14410.0,64870.04,1,0.10299819276254803
BBVAC1,2018-05-24,0.006636768027870499,1.881109476089477,642061,4.55,384827.0,1736664.32,1,0.003821560650172452
BBVAC1,2018-05-25,-0.01098885987164644,1.8604382276535036,73156,4.5,43847.0,197543.31,1,0.05562759817908508
BBVAC1,2018-05-29,0.0,1.8604382276535036,92551,4.5,55472.0,252050.78,1,0.0
BBVAC1,2018-05-30,-0.011111148844707985,1.8397666215896609,112394,4.45,67365.0,303010.76,1,0.03666915605474864
BBVAC1,2018-05-31,0.0022472505651980335,1.8439010381698608,128231,4.46,76857.0,343979.63,1,0.006533091989191434
BBVAC1,2018-06-01,0.02017919462562201,1.881109476089477,45308,4.55,27156.0,122598.44,1,0.16459585151019873
BBVAC1,2018-06-04,0.01978061951002208,1.9183189868927,183034,4.64,109704.0,508824.15,1,0.03887515855924307
BBVAC1,2018-06-05,0.002155166788818441,1.9224532842636108,594771,4.65,356483.0,1656610.88,1,0.0013009493145538446
BBVAC1,2018-06-06,-0.01075272217694534,1.901781678199768,25283,4.6,15154.0,69708.4,1,0.15425289028216602
BBVAC1,2018-06-07,-0.010869913380309404,1.881109476089477,732793,4.55,439208.0,2011437.89,1,0.005404051218459152
BBVAC1,2018-06-08,0.0,1.881109476089477,46849,4.55,28080.0,127537.5,1,0.0
BBVAC1,2018-06-11,-0.0021974804640588763,1.8769757747650144,137648,4.54,82501.0,374538.92,1,0.005867161853456715
BBVAC1,2018-06-12,0.004405148129457137,1.8852441310882568,16844,4.56,10096.0,45960.78,1,0.09584580874078154
BBVAC1,2018-06-13,0.00877209844539606,1.901781678199768,96996,4.6,58136.0,267425.6,1,0.032802014636579516
BBVAC1,2018-06-14,-0.008695817874933898,1.8852441310882568,8245,4.56,4942.0,22535.52,1,0.3858716317588366
BBVAC1,2018-06-15,0.0043858911406657874,1.8935126066207888,100955,4.58,60509.0,277131.22,1,0.01582604493519636
BBVAC1,2018-06-18,0.008733918893523374,1.910050392150879,36271,4.62,21740.0,100508.8,1,0.08689705671068974
BBVAC1,2018-06-19,-0.004329055393035741,1.901781678199768,467041,4.6,279927.0,1285537.47,1,0.0033675061941490832
BBVAC1,2018-06-20,0.010988133427683788,1.9226787090301516,53774,4.23,35435.0,150443.5,1,0.07303827302398434
BBVAC1,2018-06-21,-0.0070918749416410964,1.909043312072754,34797,4.2,22930.0,96306.0,1,0.07363897308206234
BBVAC1,2018-06-22,0.01666637942188376,1.940860152244568,189454,4.27,124841.0,524854.72,1,0.03175427177616648
BBVAC1,2018-06-25,-0.030444720770045675,1.881771206855774,234116,4.14,154271.0,656850.51,1,0.046349542714133954
BBVAC1,2018-06-26,0.014492784838890493,1.909043312072754,193444,4.2,127470.0,527638.0,1,0.02746728787329664
BBVAC1,2018-06-27,0.011904547809271415,1.931769609451294,163145,4.25,107505.0,456173.95,1,0.026096509476859465
BBVAC1,2018-06-28,-0.01882349107903325,1.89540696144104,202159,4.17,133213.0,557439.63,1,0.03376776616874773
BBVAC1,2018-07-02,0.007194418354012244,1.909043312072754,107147,4.2,70605.0,296334.57,1,0.02427802586114824
BBVAC1,2018-07-03,0.002380697250492725,1.9135881662368772,609659,4.21,401735.0,1704248.68,1,0.0013969189346784326
BBVAC1,2018-07-05,-0.02137750500067237,1.872680425643921,325217,4.12,214302.0,882479.06,1,0.024224376497582127
BBVAC1,2018-07-06,-0.004854294768499079,1.863589882850647,245445,4.1,161736.0,663622.64,1,0.007314842013978123
BBVAC1,2018-07-09,0.0,1.863589882850647,385305,4.1,253897.0,1041551.87,1,0.0
BBVAC1,2018-07-10,0.0,1.863589882850647,257426,4.1,169631.0,695527.1,1,0.0
BBVAC1,2018-07-11,0.0,1.863589882850647,55957,4.1,36873.0,151179.3,1,0.0
BBVAC1,2018-07-12,0.03414626501438489,1.9272245168685915,47993,4.24,31625.0,132830.0,1,0.2570674171074674
BBVAC1,2018-07-13,0.0,1.9272245168685915,147659,4.24,97300.0,411897.17,1,0.0
BBVAC1,2018-07-16,0.0,1.9272245168685915,11381,4.24,7500.0,31799.89,1,0.0
BBVAC1,2018-07-17,-0.02122649285127587,1.8863162994384768,101992,4.15,67208.0,282540.96,1,0.07512713502239063
BBVAC1,2018-07-18,0.0,1.8863162994384768,82145,4.15,54130.0,224639.5,1,0.0
BBVAC1,2018-07-19,0.0,1.8863162994384768,38653,4.15,25471.0,105704.65,1,0.0
BBVAC1,2018-07-20,0.004819267057846854,1.89540696144104,21845,4.17,14395.0,59841.83,1,0.08053341714059972
BBVAC1,2018-07-23,0.01918461246053882,1.931769609451294,183161,4.25,120694.0,505480.1,1,0.037953249713567005
BBVAC1,2018-07-24,-0.011764496794726576,1.909043312072754,71572,4.2,47163.0,198084.6,1,0.059391274206710545
BBVAC1,2018-07-25,0.0,1.909043312072754,63270,4.2,41692.0,175106.4,1,0.0
BBVAC1,2018-07-26,-0.02380953273016928,1.863589882850647,1196518,4.1,788446.0,3238294.6,1,0.007352491255789168
BBVAC1,2018-07-27,0.0,1.863589882850647,2261,4.1,1490.0,6109.0,1,0.0
BBVAC1,2018-07-30,0.012194966712883337,1.8863162994384768,45458,4.15,29955.0,124238.25,1,0.09815790799438448
BBVAC1,2018-07-31,0.0,1.8863162994384768,72481,4.15,47762.0,201070.84,1,0.0
BBVAC1,2018-08-01,0.0,1.8863162994384768,41743,4.15,27507.0,114154.05,1,0.0
BBVAC1,2018-08-02,-0.012048041250873442,1.863589882850647,200698,4.1,132250.0,544651.1,1,0.022120658988613894
BBVAC1,2018-08-03,0.002438827026931989,1.86813485622406,7284,4.11,4800.0,19728.0,1,0.12362261896451689
BBVAC1,2018-08-06,0.0,1.86813485622406,0,,0.0,0.0,0,
BBVAC1,2018-08-07,-0.002432893620217258,1.863589882850647,66146,4.1,43587.0,178440.72,1,0.013634184059654423
BBVAC1,2018-08-08,0.0,1.863589882850647,17414,4.1,11475.0,47047.5,1,0.0
BBVAC1,2018-08-09,-0.012195414485772882,1.8408626317977903,227548,4.05,149943.0,606940.15,1,0.020093273588463183
BBVAC1,2018-08-10,0.0,1.8408626317977903,160124,4.05,105514.0,422271.7,1,0.0
BBVAC1,2018-08-13,-0.004938326768562318,1.8317718505859373,16275,4.03,10725.0,43313.22,1,0.1140143071460011
BBVAC1,2018-08-14,0.00496283486884308,1.8408626317977903,278653,4.05,183619.0,739460.4,1,0.006711427506926781
BBVAC1,2018-08-15,-0.004938326768562318,1.8317718505859373,16617,4.03,10950.0,43896.5,1,0.11249932838750966
BBVAC1,2018-08-16,0.007444610235991078,1.8454086780548096,3687,4.06,2430.0,9865.8,1,0.7545875890440794
BBVAC1,2018-08-17,0.007388886986843479,1.8590441942214968,110782,4.09,73000.0,297740.0,1,0.02481657481978733
BBVAC1,2018-08-20,0.0,1.8590441942214968,31029,4.09,20447.0,83600.77,1,0.0
BBVAC1,2018-08-21,0.0024451751299294777,1.863589882850647,149185,4.1,98306.0,402143.66,1,0.006080352304769589
BBVAC1,2018-08-22,0.0,1.863589882850647,7698,4.1,5073.0,20799.3,1,0.0
BBVAC1,2018-08-23,0.0,1.863589882850647,20256,4.1,13348.0,54727.51,1,0.0
BBVAC1,2018-08-27,0.012194966712883337,1.8863162994384768,44540,4.15,29350.0,121616.85,1,0.10027366037587174
BBVAC1,2018-08-28,-0.01927706823138753,1.8499536514282229,58546,4.07,38579.0,157520.3,1,0.12237831080430604
BBVAC1,2018-08-29,0.004913930025358004,1.8590441942214968,12198,4.1,8038.0,32898.42,1,0.14936674847479012
BBVAC1,2018-08-31,0.0,1.8590441942214968,0,4.2,11510.0,48188.35,1,0.0
BBVAC1,2018-09-04,0.0,1.8590441942214968,0,4.1,43097.0,177065.42,1,0.0
BBVAC1,2018-09-05,0.017115199926026392,1.8908621072769165,115910,4.16,76379.0,314417.12,1,0.05443469466938185
BBVAC1,2018-09-06,-0.004807807182848789,1.881771206855774,137414,4.14,90549.0,374872.86,1,0.012825167399018402
BBVAC1,2018-09-07,0.004831033862151779,1.8908621072769165,21772,4.16,14347.0,59553.52,1,0.08112087853332228
BBVAC1,2018-09-10,0.0,1.8908621072769165,50704,4.16,33412.0,139017.58,1,0.0
BBVAC1,2018-09-11,0.0,1.8908621072769165,0,,0.0,0.0,0,
BBVAC1,2018-09-12,-0.009615551320756865,1.872680425643921,75599,4.12,49816.0,204526.01,1,0.0470138312518631
BBVAC1,2018-09-13,-0.007281664952382472,1.8590441942214968,294492,4.09,194056.0,794930.72,1,0.009160125240074346
BBVAC1,2018-09-14,-0.009780059280043218,1.8408626317977903,532969,4.05,351200.0,1422396.0,1,0.006875764048860668
BBVAC1,2018-09-17,-0.01234559027086335,1.8181360960006716,78432,4.0,51683.0,207087.71,1,0.05961527253772496
BBVAC1,2018-09-18,0.0,1.8181360960006716,3718,4.0,2450.0,9800.0,1,0.0
BBVAC1,2018-09-19,0.0,1.8181360960006716,13658,4.0,9000.0,36000.0,1,0.0
BBVAC1,2018-09-20,0.012499909026122857,1.8408626317977903,282021,4.05,185838.0,744645.88,1,0.016786380428402903
BBVAC1,2018-09-21,0.0,1.8408626317977903,0,,0.0,0.0,0,
BBVAC1,2018-09-24,-0.01234559027086335,1.8181360960006716,32436,4.0,21374.0,85632.72,1,0.14416907778782864
BBVAC1,2018-09-25,-0.0074999847557287724,1.8045001029968264,1102801,3.97,726691.0,2897983.46,1,0.0025880012288713246
BBVAC1,2018-09-26,0.0,1.8045001029968264,0,,0.0,0.0,0,
BBVAC1,2018-09-27,0.0025190186535937187,1.809045672416687,38880,3.98,25620.0,101751.4,1,0.024756599453115327
BBVAC1,2018-09-28,0.0,1.809045672416687,99005,3.98,65240.0,260327.48,1,0.0
BBVAC1,2018-10-01,0.0,1.809045672416687,128032,3.98,84367.0,335767.66,1,0.0
BBVAC1,2018-10-02,0.0025121619729331357,1.8135902881622317,14690,3.99,9680.0,38556.4,1,0.0651555117421008
BBVAC1,2018-10-03,-0.0025058668295747655,1.809045672416687,330597,3.98,217847.0,867031.06,1,0.0028901696204225546
BBVAC1,2018-10-04,0.0,1.809045672416687,0,,0.0,0.0,0,
BBVAC1,2018-10-05,0.0,1.809045672416687,84390,3.98,55609.0,222337.63,1,0.0
BBVAC1,2018-10-09,-0.012562786751562971,1.7863190174102783,107455,3.93,70808.0,277993.46,1,0.04519094352637997
BBVAC1,2018-10-10,0.005088847113027706,1.7954093217849731,43211,3.95,28474.0,113096.26,1,0.04499571526969774
BBVAC1,2018-10-11,0.0,1.7954093217849731,99798,3.95,65762.0,259759.9,1,0.0
BBVAC1,2018-10-12,0.0,1.7954093217849731,119534,3.95,78767.0,311129.65,1,0.0
BBVAC1,2018-10-15,0.007595120770653496,1.809045672416687,6772,3.98,4463.0,17738.11,1,0.42818094885269603
BBVAC1,2018-10-16,0.0,1.809045672416687,48390,3.98,31887.0,127237.93,1,0.0
BBVAC1,2018-10-17,0.0,1.809045672416687,35614,3.98,23468.0,93402.64,1,0.0
BBVAC1,2018-10-18,0.0,1.809045672416687,0,,1685.0,6706.3,1,0.0
BBVAC1,2018-10-19,0.0025121619729331357,1.8135902881622317,2276,3.99,1500.0,5985.0,1,0.4197430197047846
BBVAC1,2018-10-22,0.012531831929776915,1.8363178968429563,18268,4.04,12038.0,48477.74,1,0.25850693389949525
BBVAC1,2018-10-23,0.0024749173128724156,1.8408626317977903,11826,4.05,7793.0,31595.65,1,0.07833095102877818
BBVAC1,2018-10-24,0.0049384562831580325,1.8499536514282229,63581,4.07,41897.0,170125.15,1,0.02902837283704398
BBVAC1,2018-10-25,-0.017199109503628462,1.8181360960006716,360317,4.0,237431.0,950680.15,1,0.018091373322171984
BBVAC1,2018-10-26,-0.0025002571856085343,1.8135902881622317,9059,3.99,5970.0,23791.95,1,0.10508836751962468
BBVAC1,2018-10-29,0.0,1.8135902881622317,7845,3.99,5170.0,20628.3,1,0.0
BBVAC1,2018-10-30,-0.0025058668295747655,1.809045672416687,48156,3.98,31733.0,126327.42,1,0.0198362859747691
BBVAC1,2018-10-31,-0.005025378285544946,1.799954533576965,51686,3.96,34059.0,135339.05,1,0.037131768588186086
BBVAC1,2018-11-02,0.005050760266513743,1.809045672416687,26760,3.98,17634.0,70190.16,1,0.07195823839856959
BBVAC1,2018-11-05,-0.007537869739627556,1.7954093217849731,133190,3.95,87766.0,345570.85,1,0.02181280550609971
BBVAC1,2018-11-06,-0.01772128449766064,1.7635923624038696,22444,3.88,14790.0,57568.0,1,0.30783220708832404
BBVAC1,2018-11-07,-0.005154695271792797,1.7545015811920166,15342,3.86,10110.0,38995.2,1,0.13218794292099537
BBVAC1,2018-11-08,-0.0025908038320333615,1.7499560117721558,48346,3.85,31858.0,122740.3,1,0.02110801286972055
BBVAC1,2018-11-09,-0.012986645839712652,1.7272299528121948,7470,3.8,4923.0,18707.4,1,0.6941983300572313
BBVAC1,2018-11-12,-0.013158346075710203,1.7045024633407593,337961,3.75,222700.0,835773.0,1,0.015743923380762723
BBVAC1,2018-11-13,-0.01866642029882637,1.6726855039596558,90574,3.68,59684.0,220571.32,1,0.08462759482432425
BBVAC1,2018-11-14,-0.002717599105384494,1.6681398153305054,31941,3.67,21048.0,77674.66,1,0.03498694561887356
BBVAC1,2018-11-15,0.07629426819313223,1.7954093217849731,97043,3.95,63947.0,238911.17,1,0.31934157031306754
BBVAC1,2018-11-16,-0.015189710367549014,1.7681375741958618,28939,3.89,19070.0,74361.0,1,0.20426985069524367
BBVAC1,2018-11-19,-0.01028288900651575,1.7499560117721558,46179,3.85,30430.0,117155.5,1,0.08777128693502012
BBVAC1,2018-11-20,-0.03896089121742652,1.6817761659622192,3364,3.7,2217.0,8238.75,1,3.456908067671273
BBVAC1,2018-11-21,0.0,1.6817761659622192,103881,3.7,68453.0,253276.1,1,0.0
BBVAC1,2018-11-23,0.03513498704720064,1.7408653497695925,50137,3.83,33038.0,126392.16,1,0.27798391171731407
BBVAC1,2018-11-26,0.005221921387410289,1.7499560117721558,50512,3.85,33285.0,127560.19,1,0.04093692073843955
BBVAC1,2018-11-27,-0.0025971248040235206,1.7454111576080322,280526,3.84,184853.0,709787.37,1,0.003659018057793168
BBVAC1,2018-11-28,0.015624827118949636,1.7726829051971436,238666,3.9,157269.0,617150.35,1,0.02531769951835827
BBVAC1,2018-11-29,0.002563962550424126,1.7772279977798462,43751,3.91,28830.0,112695.09,1,0.022751324395979683
BBVAC1,2018-11-30,0.0,1.7772279977798462,273793,3.91,180416.0,705426.56,1,0.0
BBVAC1,2018-12-03,-0.002557405458602058,1.7726829051971436,25742,3.9,16963.0,66176.2,1,0.03864539605782832
BBVAC1,2018-12-04,0.0,1.7726829051971436,30883,3.9,20351.0,79368.9,1,0.0
BBVAC1,2018-12-06,0.0,1.7726829051971436,109369,3.9,72069.0,281443.9,1,0.0
BBVAC1,2018-12-07,0.012820350735712749,1.7954093217849731,7618,3.95,5020.0,19829.0,1,0.6465455008176282
BBVAC1,2018-12-10,-0.010126562107325654,1.7772279977798462,36042,3.91,23750.0,93000.0,1,0.1088877645948995
BBVAC1,2018-12-11,-0.002557405458602058,1.7726829051971436,77039,3.9,50765.0,197533.5,1,0.012946692376746515
BBVAC1,2018-12-12,0.012820350735712749,1.7954093217849731,411551,3.95,271192.0,1064187.8,1,0.01204707546516954
BBVAC1,2018-12-13,0.0,1.7954093217849731,16353,3.95,10776.0,42565.2,1,0.0
BBVAC1,2018-12-14,0.0,1.7954093217849731,89090,3.95,58706.0,231688.7,1,0.0
BBVAC1,2018-12-17,0.0,1.7954093217849731,125139,3.95,82461.0,325712.61,1,0.0
BBVAC1,2018-12-18,0.0,1.7954093217849731,219081,3.95,144364.0,570287.8,1,0.0
BBVAC1,2018-12-19,0.0,1.7954093217849731,24162,3.95,15922.0,62891.9,1,0.0
BBVAC1,2018-12-20,0.0,1.7954093217849731,5508,3.95,3630.0,14338.5,1,0.0
BBVAC1,2018-12-21,-0.02025305781793152,1.7590467929840088,179717,3.87,118425.0,460284.75,1,0.044001148893009205
BBVAC1,2018-12-24,0.0,1.7590467929840088,0,,0.0,0.0,0,
BBVAC1,2018-12-26,0.0,1.7590467929840088,14982,3.87,9873.0,38208.51,1,0.0
BBVAC1,2018-12-27,0.0077519894681157275,1.7726829051971436,38230,3.9,25192.0,98017.04,1,0.07908818168877296
BBVAC1,2018-12-28,0.012820350735712749,1.7954093217849731,7631,3.95,5029.0,19837.05,1,0.646283128575708
BBVAC1,2019-01-02,-0.0126580698407176,1.7726829051971436,6351,3.9,4185.0,16321.5,1,0.7755457427759459
BBVAC1,2019-01-03,-0.012820619727508586,1.7499560117721558,265991,3.85,175275.0,678273.8,1,0.01890183540556717
BBVAC1,2019-01-04,0.0,1.7499560117721558,59389,3.85,39135.0,150669.75,1,0.0
BBVAC1,2019-01-07,-0.02597410913510123,1.7045024633407593,407835,3.75,268743.0,1015988.45,1,0.025565358676175137
BBVAC1,2019-01-08,-0.01333309740954991,1.6817761659622192,614043,3.7,404624.0,1503713.37,1,0.008866781180212497
BBVAC1,2019-01-09,0.027027251170472777,1.7272299528121948,480464,3.8,316602.0,1178622.4,1,0.0229312213737604
BBVAC1,2019-01-10,0.013157517864346602,1.7499560117721558,163203,3.85,107543.0,413713.4,1,0.03180346071542909
BBVAC1,2019-01-11,-0.012986645839712652,1.7272299528121948,58861,3.8,38787.0,149215.7,1,0.087032703929363
BBVAC1,2019-01-14,0.0,1.7272299528121948,51091,3.8,33667.0,128088.24,1,0.0
BBVAC1,2019-01-15,0.005262938128125061,1.7363202571868896,83705,3.82,55158.0,209838.6,1,0.025080886586762687
BBVAC1,2019-01-16,0.0,1.7363202571868896,44469,3.82,29303.0,111937.46,1,0.0
BBVAC1,2019-01-17,0.007853248574867244,1.7499560117721558,157550,3.85,103818.0,400602.82,1,0.01960357786514644
BBVAC1,2019-01-18,-0.012986645839712652,1.7272299528121948,100813,3.8,66431.0,253318.8,1,0.05126601673350991
BBVAC1,2019-01-22,0.0,1.7272299528121948,66279,3.8,43675.0,165964.9,1,0.0
BBVAC1,2019-01-23,0.0,1.7272299528121948,77295,3.8,50934.0,193549.2,1,0.0
BBVAC1,2019-01-24,0.005262938128125061,1.7363202571868896,734694,3.82,484127.0,1837941.76,1,0.0028634955920067134
BBVAC1,2019-01-25,0.0,1.7363202571868896,5159,3.82,3400.0,12988.0,1,0.0
BBVAC1,2019-01-28,-0.005235384622778394,1.7272299528121948,1459004,3.8,961411.0,3653387.78,1,0.0014330218794289596
BBVAC1,2019-01-29,0.0,1.7272299528121948,1060435,3.8,698774.0,2655341.2,1,0.0
BBVAC1,2019-01-30,0.0,1.7272299528121948,907372,3.8,597913.0,2272868.26,1,0.0
BBVAC1,2019-01-31,0.013157517864346602,1.7499560117721558,620673,3.85,408993.0,1568563.19,1,0.008388261275177956
BBVAC1,2019-02-01,0.012987122688856934,1.7726829051971436,162379,3.9,107000.0,415344.98,1,0.031268278934915586
BBVAC1,2019-02-04,-0.005128126844695324,1.7635923624038696,213081,3.88,140410.0,547299.0,1,0.009369881627218987
BBVAC1,2019-02-05,0.0,1.7635923624038696,133245,3.88,87802.0,340671.76,1,0.0
BBVAC1,2019-02-06,0.005154560082627713,1.7726829051971436,510106,3.9,336135.0,1310880.79,1,0.003932134883621044
BBVAC1,2019-02-07,0.012820350735712749,1.7954093217849731,276101,3.95,181937.0,714300.9,1,0.017948109453190874
BBVAC1,2019-02-08,0.0,1.7954093217849731,0,,2800.0,11000.0,1,0.0
BBVAC1,2019-02-11,-0.015189710367549014,1.7681375741958618,72146,3.89,47541.0,185452.49,1,0.08190620879530393
BBVAC1,2019-02-12,0.0,1.7681375741958618,102604,3.89,67611.0,265578.25,1,0.0
BBVAC1,2019-02-13,0.0,1.7681375741958618,647044,3.89,426370.0,1662643.0,1,0.0
BBVAC1,2019-02-14,-0.023135994608491695,1.7272299528121948,502456,3.8,331094.0,1261757.48,1,0.018336324511816403
BBVAC1,2019-02-15,0.0026311584848011105,1.7317745685577393,33362,3.81,21984.0,83647.24,1,0.03145541305129865
BBVAC1,2019-02-19,-0.002624253657523834,1.7272299528121948,191134,3.8,125948.0,478250.4,1,0.005487195949075701
BBVAC1,2019-02-20,0.0,1.7272299528121948,588228,3.8,387613.0,1473189.4,1,0.0
BBVAC1,2019-02-21,0.0,1.7272299528121948,233038,3.8,153561.0,583817.08,1,0.0
BBVAC1,2019-02-22,0.0,1.7272299528121948,120342,3.8,79300.0,301340.0,1,0.0
BBVAC1,2019-02-25,-0.02105285679431823,1.6908668279647827,3710331,3.72,2444923.0,9063473.93,1,0.0023228242235721016
BBVAC1,2019-02-26,0.0,1.6908668279647827,315108,3.72,207641.0,772926.33,1,0.0
BBVAC1,2019-02-27,0.0053765438413471145,1.6999578475952148,282373,3.74,186070.0,694036.8,1,0.007746770547825583
BBVAC1,2019-02-28,0.03743299570555414,1.7635923624038696,1202596,3.88,792451.0,3073210.88,1,0.012180418841141854
BBVAC1,2019-03-01,0.005154560082627713,1.7726829051971436,1532638,3.9,1009932.0,3939274.07,1,0.0013085050674394212
BBVAC1,2019-03-04,0.0,1.7726829051971436,80616,3.9,53122.0,207175.8,1,0.0
BBVAC1,2019-03-05,0.012820350735712749,1.7954093217849731,1112346,3.95,732981.0,2893065.75,1,0.004431406626590754
BBVAC1,2019-03-06,-0.0126580698407176,1.7726829051971436,107560,3.9,70877.0,279105.65,1,0.04535225224110511
BBVAC1,2019-03-07,0.010256388185288623,1.7908642292022705,256162,3.94,168798.0,665723.76,1,0.015406372434849889
BBVAC1,2019-03-08,-0.010152262638706944,1.7726829051971436,16146,3.9,10640.0,41496.0,1,0.24465641600893928
BBVAC1,2019-03-11,-0.010256388185288512,1.7545015811920166,99714,3.86,65707.0,255857.3,1,0.040086361363496414
BBVAC1,2019-03-12,0.007772003827195784,1.7681375741958618,165284,3.89,108914.0,421871.39,1,0.018422685233989874
BBVAC1,2019-03-13,0.0025706885412177805,1.7726829051971436,127159,3.9,83792.0,326801.0,1,0.007866219935733918
BBVAC1,2019-03-14,0.0,1.7726829051971436,19728,3.9,13000.0,50700.0,1,0.0
