ticker,mes,retorno_mes,amihud_mes,frec_negociacion,monto_mes_millones,dias,amihud_lag,frec_lag
BVN,2018-11,0.014407060701668195,0.36258846970501507,0.95,2.5641821738249995,20,0.1792155443930054,0.9545454545454546
BVN,2018-12,0.1452990835982031,0.061403672430838614,1.0,47.594423646035004,18,0.36258846970501507,0.95
BVN,2019-01,-0.04347822456106032,0.11928813359989913,1.0,23.212496394539997,21,0.061403672430838614,1.0
BVN,2019-02,0.07792212501992091,0.05139155555857676,1.0,15.344872045635,19,0.11928813359989913,1.0
BVN,2019-03,0.037349418533255685,0.09645789043760036,1.0,13.153590223944999,21,0.05139155555857676,1.0
BVN,2019-04,-0.0563827923456367,0.19769810104773464,0.95,12.190754397934997,20,0.09645789043760036,1.0
BVN,2019-05,-0.06670793225357474,0.3187979105632431,1.0,34.950898575174996,21,0.19769810104773464,0.95
BVN,2019-06,0.10589005611405655,0.020642964003694846,1.0,33.376232459795,20,0.3187979105632431,1.0
BVN,2019-07,-0.08438050290903543,0.20795633064509153,0.9047619047619048,14.844999189615002,21,0.020642964003694846,1.0
BVN,2019-08,-0.0052288750880353785,0.19862088296003802,0.9523809523809523,16.620667688335,21,0.20795633064509153,0.9047619047619048
BVN,2019-09,-0.0006569434344138037,0.11525818347044396,0.9,10.831683561445,20,0.19862088296003802,0.9523809523809523
BVN,2019-10,-0.0006574430424919342,0.12632362837668928,0.9545454545454546,11.706166631230001,22,0.11525818347044396,0.9
BVN,2019-11,0.008412387097124219,0.14519988887117516,0.8421052631578947,10.381025137804999,19,0.12632362837668928,0.9545454545454546
BVN,2019-12,4.440892098500626e-16,0.084942810647125,0.9,12.37231066705,20,0.14519988887117516,0.8421052631578947
BVN,2020-01,-0.16339871258360728,0.037790391085914254,1.0,36.03930199871,21,0.084942810647125,0.9
BVN,2020-02,-0.12187503691506307,0.07946429972214467,1.0,51.858562916385,19,0.037790391085914254,1.0
BVN,2020-03,-0.34875439270953634,0.15557216479178496,1.0,34.63616933652,22,0.07946429972214467,1.0
BVN,2020-04,0.032786812682798594,0.11543678059861437,1.0,18.370022665740002,20,0.15557216479178496,1.0
BVN,2020-05,0.030423274754192375,0.06039399485753495,1.0,25.310254119910002,19,0.11543678059861437,1.0
BVN,2020-06,0.17843392909570222,0.032208523219037874,1.0,27.387294001635,21,0.06039399485753495,1.0
BVN,2020-07,0.28540314482476803,0.06679183167566738,1.0,29.608424035855002,21,0.032208523219037874,1.0
BVN,2020-08,0.18898305705273954,0.030671490546323794,1.0,31.6237015709,21,0.06679183167566738,1.0
BVN,2020-09,-0.13756235470485856,0.05196966289888275,1.0,28.04392311403,21,0.030671490546323794,1.0
BVN,2020-10,-0.008264497234726331,0.16595607899646678,1.0,18.259165618395002,22,0.05196966289888275,1.0
BVN,2020-11,-0.085833350976668,0.021606695534567,1.0,65.67909959094499,20,0.16595607899646678,1.0
BVN,2020-12,0.11212397874953273,0.014655783726975975,1.0,49.517135216535,20,0.021606695534567,1.0
BVN,2021-01,-0.12500001071457523,0.015192590190399402,1.0,54.02519321704,19,0.014655783726975975,1.0
BVN,2021-02,0.04857143724804858,0.013095298538631138,1.0,33.101486826235,19,0.015192590190399402,1.0
BVN,2021-03,-0.09173479852206745,0.03665521088791933,1.0,24.994087809245002,23,0.013095298538631138,1.0
BVN,2021-04,-0.02700001100601157,0.022634426122434485,1.0,74.366608360875,20,0.03665521088791933,1.0
BVN,2021-05,0.1901336713932904,0.015590051078710346,1.0,70.73927651609,20,0.022634426122434485,1.0
BVN,2021-06,-0.22193440787903373,0.04843862297848643,1.0,23.623424476495,21,0.015590051078710346,1.0
BVN,2021-07,-0.08879020855678088,0.2688938057874788,0.9473684210526315,7.370434908759999,19,0.04843862297848643,1.0
BVN,2021-08,-0.08891601612357503,0.26806894412781695,1.0,8.122240714915,21,0.2688938057874788,0.9473684210526315
BVN,2021-09,-0.09090913466331574,0.013918480852728884,1.0,8.822743176749999,21,0.26806894412781695,1.0
BVN,2021-10,0.14705885244764705,0.024296721645628,1.0,21.983364368794998,20,0.013918480852728884,1.0
BVN,2021-11,-0.07051279303954716,0.02317173024065354,1.0,31.40221167456,20,0.024296721645628,1.0
BVN,2021-12,0.009655213508843241,0.031331381995977056,1.0,33.72801164687501,20,0.02317173024065354,1.0
BVN,2022-01,0.10273965991832856,0.00965739312740309,1.0,39.53084484795,20,0.031331381995977056,1.0
BVN,2022-02,0.22360240510788376,0.015355760940108864,1.0,59.197960821255,19,0.00965739312740309,1.0
BVN,2022-03,0.017259061568615452,0.015617289928945264,1.0,44.71497778100999,23,0.015355760940108864,1.0
BVN,2022-04,-0.051443097935369386,0.030490588175038913,1.0,37.606753407285,19,0.015617289928945264,1.0
BVN,2022-05,-0.07944914199532527,0.03041222908475524,1.0,35.838703975125,21,0.030490588175038913,1.0
BVN,2022-06,-0.23360173540443185,0.07199435907944458,1.0,17.821889760545,20,0.03041222908475524,1.0
BVN,2022-07,-0.10660668491664615,0.06446701541401922,1.0,13.855486010085,18,0.07199435907944458,1.0
BVN,2022-08,-0.11596620259043611,0.07035472361390371,1.0,18.912157756705,22,0.06446701541401922,1.0
BVN,2022-09,0.25855492667150237,0.038876827717315,1.0,20.29904632613,21,0.07035472361390371,1.0
BVN,2022-10,0.049848841192974724,0.10284345859020515,1.0,10.38157128338,21,0.038876827717315,1.0
BVN,2022-11,0.17841740154925279,0.040689754492442456,1.0,31.654939275044995,20,0.10284345859020515,1.0
BVN,2022-12,-0.08547014250896878,0.06226162770047613,1.0,14.127653537345001,19,0.040689754492442456,1.0
BVN,2023-01,0.07610154656604662,0.029874864114379236,1.0,18.429926384479998,20,0.06226162770047613,1.0
BVN,2023-02,-0.06575679189765948,0.08646707366158783,1.0,13.339119528564998,19,0.029874864114379236,1.0
BVN,2023-03,0.07702517573835599,0.038904469437735296,1.0,39.04141558000501,23,0.08646707366158783,1.0
BVN,2023-04,-0.11759613000880731,0.024748279764224564,1.0,18.35969586903,18,0.038904469437735296,1.0
BVN,2023-05,-0.0451339771408219,0.028187768510061904,1.0,20.881711902874997,21,0.024748279764224564,1.0
BVN,2023-06,0.0841950501668447,0.060435049266060116,1.0,14.371429083435,19,0.028187768510061904,1.0
BVN,2023-07,0.07084458069094768,0.03845127532402438,1.0,25.427279193495,19,0.060435049266060116,1.0
BVN,2023-08,0.07251921298751074,0.033036073349920335,1.0,29.377863317270002,22,0.03845127532402438,1.0
BVN,2023-09,0.002372369430233112,0.04214146693671816,1.0,10.385962448755,20,0.033036073349920335,1.0
BVN,2023-10,-0.033136181639881856,0.06292769781377176,1.0,12.83994739771,22,0.04214146693671816,1.0
BVN,2023-11,0.1591188890727222,0.04148806713088009,0.95,18.598023446465,20,0.06292769781377176,1.0
BVN,2023-12,0.6029566755900486,0.03532607268418866,1.0,96.20265316666,19,0.04148806713088009,0.95
BVN,2024-01,0.010540164160362409,0.036323256874336164,1.0,44.52235353337,21,0.03532607268418866,1.0
BVN,2024-02,-0.007170827006569347,0.008335706454631631,1.0,20.590304247309994,20,0.036323256874336164,1.0
BVN,2024-03,0.11621791016824234,0.010076286170888042,1.0,58.03937196457999,19,0.008335706454631631,1.0
BVN,2024-04,0.02595129627878845,0.10158854140905295,1.0,19.78879005387,22,0.010076286170888042,1.0
BVN,2024-05,0.023041469840644035,0.06714817919255406,1.0,62.318393217355,21,0.10158854140905295,1.0
BVN,2024-06,-0.05123880485427068,0.10212192570465302,1.0,7.17145009453,18,0.06714817919255406,1.0
BVN,2024-07,-0.07418398122873471,0.05998425168749823,1.0,11.917684620324998,20,0.10212192570465302,1.0
BVN,2024-08,-0.18525636372606968,0.0594098042345277,1.0,15.080892082425,20,0.05998425168749823,1.0
BVN,2024-09,0.08339889089681107,0.03443563519022874,1.0,15.75856818923,20,0.0594098042345277,1.0
BVN,2024-10,-0.055192481353401934,0.14683744544604752,1.0,10.26210098035,22,0.03443563519022874,1.0
BVN,2024-11,-0.06994621231673703,0.020350891960101553,1.0,15.776365804185003,19,0.14683744544604752,1.0
BVN,2024-12,-0.009917454044716112,0.041253356398462636,1.0,16.838433790705004,19,0.020350891960101553,1.0
BVN,2025-01,0.06276139163602457,0.02679529941343633,1.0,13.45300176539,20,0.041253356398462636,1.0
BVN,2025-02,-0.005511648186754092,0.02030112567083811,1.0,17.876720365675,19,0.02679529941343633,1.0
BVN,2025-03,0.23515430259724734,0.021833414487274213,1.0,44.82335662136,21,0.02030112567083811,1.0
BVN,2025-04,-0.07273063203415753,0.08150720386500916,1.0,23.842004022960005,20,0.021833414487274213,1.0
BVN,2025-05,0.05218609058543899,0.04890192976099124,1.0,9.023082767105,20,0.08150720386500916,1.0
BVN,2025-06,0.10522796193645756,0.056844784918211023,1.0,27.407392382774997,20,0.04890192976099124,1.0
BVN,2025-07,0.033959831995702405,0.08406347745204927,1.0,13.456480486735002,19,0.056844784918211023,1.0
BVN,2025-08,0.12609982972209655,0.05440544313895954,1.0,12.52408297046,20,0.08406347745204927,1.0
BVN,2025-09,0.0411457871484715,0.01682066546524519,1.0,36.62946860857,21,0.05440544313895954,1.0
BVN,2025-10,0.15057526663710363,0.028414040605461065,1.0,72.205055135185,22,0.01682066546524519,1.0
BVN,2025-11,0.08511574884122353,0.0723516179420282,1.0,17.648280816935,19,0.028414040605461065,1.0
BVN,2025-12,0.14919361635735062,0.061471563544535875,1.0,17.60537530595,19,0.0723516179420282,1.0
CORAREI1,2018-01,0.041666531087491965,0.09458161843288257,1.0,6.22934149,21,,
CORAREI1,2018-02,-0.053333774128404565,0.32547047118027433,1.0,2.15909049,19,0.09458161843288257,1.0
CORAREI1,2018-03,0.056338520030437156,0.2738620546568269,1.0,3.2449463299999994,20,0.32547047118027433,1.0
CORAREI1,2018-04,0.13809391577200203,0.19113577578592061,1.0,8.15501228,20,0.2738620546568269,1.0
CORAREI1,2018-05,0.0,0.03180747428814151,1.0,5.90155222,21,0.19113577578592061,1.0
CORAREI1,2018-06,-0.07228901539488286,0.09710526484510419,1.0,2.9752723199999993,20,0.03180747428814151,1.0
CORAREI1,2018-07,0.01298672881512708,0.1480427409513653,1.0,4.90432931,21,0.09710526484510419,1.0
CORAREI1,2018-08,-0.11633742211497944,0.22454318265745038,1.0,2.56102426,22,0.1480427409513653,1.0
CORAREI1,2018-09,6.661338147750939e-16,0.340469001201673,1.0,1.83148146,19,0.22454318265745038,1.0
CORAREI1,2018-10,-0.07352961530031754,0.25540197900683953,1.0,1.6952764299999996,22,0.340469001201673,1.0
CORAREI1,2018-11,0.11383137299670487,0.23538946206840153,1.0,2.03148822,20,0.25540197900683953,1.0
CORAREI1,2018-12,0.029411639101923015,0.2511913450237514,1.0,3.4451770600000002,18,0.23538946206840153,1.0
CORAREI1,2019-01,0.10000013612330871,0.27289322969668117,1.0,1.46313277,21,0.2511913450237514,1.0
CORAREI1,2019-02,0.012987222678259025,0.0514508152887615,1.0,3.4084002,19,0.27289322969668117,1.0
CORAREI1,2019-03,0.05128193792057911,0.03806311073389609,1.0,4.815189300000001,21,0.0514508152887615,1.0
CORAREI1,2019-04,-0.04368439452864048,0.11257202756788928,1.0,3.5802930400000004,20,0.03806311073389609,1.0
CORAREI1,2019-05,-0.11842096431536431,0.25373894144452647,1.0,3.9593451600000003,21,0.11257202756788928,1.0
CORAREI1,2019-06,0.08955244746615865,0.16000360019495272,1.0,1.69488079,20,0.25373894144452647,1.0
CORAREI1,2019-07,0.013698328110605562,0.2991376075257755,1.0,1.5539924299999996,21,0.16000360019495272,1.0
CORAREI1,2019-08,-0.11663876408727647,0.35397200058036554,1.0,1.56802446,21,0.2991376075257755,1.0
CORAREI1,2019-09,0.04687488857940436,0.29314344363889705,0.95,1.0710636,20,0.35397200058036554,1.0
CORAREI1,2019-10,0.19402975291669322,0.17791754913070656,1.0,7.84624864,22,0.29314344363889705,0.95
CORAREI1,2019-11,0.12111508851973607,0.09456022318373056,1.0,6.9095054099999995,19,0.17791754913070656,1.0
CORAREI1,2019-12,0.057471329476994626,0.38647623752645843,1.0,2.18723171,20,0.09456022318373056,1.0
CORAREI1,2020-01,8.881784197001252e-16,0.13787656973487747,1.0,3.0628708000000002,21,0.38647623752645843,1.0
CORAREI1,2020-02,-0.05494503578046139,0.1151945372504112,1.0,2.3206268600000004,19,0.13787656973487747,1.0
CORAREI1,2020-03,-0.302325450389747,0.31495639957339266,0.9090909090909091,4.2812369200000004,22,0.1151945372504112,1.0
CORAREI1,2020-04,0.11666668522830026,0.6093235756517961,0.9,1.79537486,20,0.31495639957339266,0.9090909090909091
CORAREI1,2020-05,0.07462682287527356,0.8564009255477273,0.8421052631578947,0.9340464399999999,19,0.6093235756517961,0.9
CORAREI1,2020-06,0.027777716550167364,0.3766472598927885,1.0,1.33908283,21,0.8564009255477273,0.8421052631578947
CORAREI1,2020-07,2.220446049250313e-16,0.41781471305219164,0.8571428571428571,0.9379176700000001,21,0.3766472598927885,1.0
CORAREI1,2020-08,-0.02702696906428903,0.42603659356097723,0.9523809523809523,1.29704412,21,0.41781471305219164,0.8571428571428571
CORAREI1,2020-09,0.009967365168003894,0.3738783059506424,0.9047619047619048,1.3111815000000002,21,0.42603659356097723,0.9523809523809523
CORAREI1,2020-10,0.11267666140315558,0.44986928322870057,0.8636363636363636,0.8894834100000001,22,0.3738783059506424,0.9047619047619048
CORAREI1,2020-11,0.15699939969824905,0.2161672435065897,0.95,1.9722481400000003,20,0.44986928322870057,0.8636363636363636
CORAREI1,2020-12,0.03644441422689715,0.3623825695654444,0.9,1.5714354900000005,20,0.2161672435065897,0.95
CORAREI1,2021-01,0.07865172311705093,0.1332380329929472,1.0,2.62686871,19,0.3623825695654444,0.9
CORAREI1,2021-02,0.14583347798968838,0.2552710307540696,1.0,3.42137041,19,0.1332380329929472,1.0
CORAREI1,2021-03,0.06363652320438229,0.12525328905898492,1.0,4.760208700000001,23,0.2552710307540696,1.0
CORAREI1,2021-04,-0.03347255537939875,0.18387136897906725,0.95,6.12318517,20,0.12525328905898492,1.0
CORAREI1,2021-05,0.07272715569881716,0.05477815804055071,1.0,12.51326002,20,0.18387136897906725,0.95
CORAREI1,2021-06,0.021756809708633806,0.1803961241772439,1.0,6.802271350000001,21,0.05477815804055071,1.0
CORAREI1,2021-07,-0.08734011864025815,0.11757589600132307,1.0,5.680174649999999,19,0.1803961241772439,1.0
CORAREI1,2021-08,0.04081620765653615,0.1363379362981176,0.9523809523809523,3.5470728399999993,21,0.11757589600132307,1.0
CORAREI1,2021-09,0.056588316553009665,0.02931952407092561,1.0,5.15000483,21,0.1363379362981176,0.9523809523809523
CORAREI1,2021-10,0.405660508090395,0.250562542048129,1.0,7.867884269999999,20,0.02931952407092561,1.0
CORAREI1,2021-11,0.21476495834535747,0.06943484740533468,1.0,9.07262544,20,0.250562542048129,1.0
CORAREI1,2021-12,-0.04419883484645737,0.05531167908291949,1.0,7.51302695,20,0.06943484740533468,1.0
CORAREI1,2022-01,0.08139547506352218,0.05440181887180877,1.0,8.81216847,20,0.05531167908291949,1.0
CORAREI1,2022-02,0.010752723648698614,0.02975269962517313,1.0,5.60480383,19,0.05440181887180877,1.0
CORAREI1,2022-03,-0.021276734648067563,0.08843395088684616,1.0,4.8908304000000005,23,0.02975269962517313,1.0
CORAREI1,2022-04,-0.15777833380073325,0.08924619925876091,0.9473684210526315,11.255727969999999,19,0.08843395088684616,1.0
CORAREI1,2022-05,-0.0718954352996608,0.1735550243349258,1.0,4.22049979,21,0.08924619925876091,0.9473684210526315
CORAREI1,2022-06,-0.07746480087927732,0.18312774849871655,1.0,2.80812193,20,0.1735550243349258,1.0
CORAREI1,2022-07,0.06870235542920011,0.36523368061713046,0.9444444444444444,1.85969197,18,0.18312774849871655,1.0
CORAREI1,2022-08,0.005958330452032756,0.24445230189549924,1.0,3.14336183,22,0.36523368061713046,0.9444444444444444
CORAREI1,2022-09,-2.220446049250313e-16,0.31719504807023924,1.0,1.7406748799999998,21,0.24445230189549924,1.0
CORAREI1,2022-10,0.042857067015128925,0.1785757978163121,1.0,12.68309328,21,0.31719504807023924,1.0
CORAREI1,2022-11,-0.035279971927059894,0.27460942780209624,1.0,2.94796463,20,0.1785757978163121,1.0
CORAREI1,2022-12,2.220446049250313e-16,0.30534603539545657,1.0,1.7989791,19,0.27460942780209624,1.0
CORAREI1,2023-01,-0.07142869490367165,0.12918638585493872,1.0,2.7501717799999996,20,0.30534603539545657,1.0
CORAREI1,2023-02,-0.03076922926184189,0.21781963741103388,0.8421052631578947,0.9141108599999999,19,0.12918638585493872,1.0
CORAREI1,2023-03,-0.007936532808038965,0.05619327253010858,0.9565217391304348,0.92058637,23,0.21781963741103388,0.8421052631578947
CORAREI1,2023-04,-0.06751155590907865,0.3205625415520504,1.0,1.1001561400000002,18,0.05619327253010858,0.9565217391304348
CORAREI1,2023-05,0.017241384962599415,0.3199092426851392,0.9047619047619048,1.1633447799999999,21,0.3205625415520504,1.0
CORAREI1,2023-06,-0.059321891879116295,0.16522624398214683,1.0,2.10008744,19,0.3199092426851392,0.9047619047619048
CORAREI1,2023-07,-0.018018135303773386,0.45242654901008905,0.9473684210526315,0.67239429,19,0.16522624398214683,1.0
CORAREI1,2023-08,0.011810657339521136,0.27331670382918083,1.0,1.0255718399999998,22,0.45242654901008905,0.9473684210526315
CORAREI1,2023-09,-0.06363625496844838,0.12262346390097197,0.95,1.48533054,20,0.27331670382918083,1.0
CORAREI1,2023-10,-0.12621359878753968,0.49077860251648436,0.7727272727272727,0.84420571,22,0.12262346390097197,0.95
CORAREI1,2023-11,0.10259546535817243,0.5575281629577348,0.95,1.04606406,20,0.49077860251648436,0.7727272727272727
CORAREI1,2023-12,-0.04040400372615627,0.43570540974283734,0.9473684210526315,1.08439138,19,0.5575281629577348,0.95
CORAREI1,2024-01,0.073684091031603,0.3592267225571638,1.0,1.44029858,21,0.43570540974283734,0.9473684210526315
CORAREI1,2024-02,0.09803941208764111,0.18187400057342826,1.0,1.54638355,20,0.3592267225571638,1.0
CORAREI1,2024-03,-0.008928660920469178,0.14951884622480557,0.8421052631578947,1.0914114799999999,19,0.18187400057342826,1.0
CORAREI1,2024-04,-0.05061070680902802,0.5755787892247223,0.7727272727272727,0.57194771,22,0.14951884622480557,0.8421052631578947
CORAREI1,2024-05,-0.03809515887101367,0.45368928625048255,1.0,1.16333751,21,0.5755787892247223,0.7727272727272727
CORAREI1,2024-06,-0.02970298384897685,0.573204473878007,1.0,1.8073897100000003,18,0.45368928625048255,1.0
CORAREI1,2024-07,0.1224489089286267,0.0897416308787055,1.0,2.07093944,20,0.573204473878007,1.0
CORAREI1,2024-08,-0.022389150199419006,0.1818199356234311,1.0,2.19472401,20,0.0897416308787055,1.0
CORAREI1,2024-09,-0.037383226173791195,0.5365347597166521,1.0,0.9816506899999999,20,0.1818199356234311,1.0
CORAREI1,2024-10,0.009708766152822346,0.23233789496766274,0.9545454545454546,0.79014191,22,0.5365347597166521,1.0
CORAREI1,2024-11,0.006747123053519433,0.28136786644105066,1.0,0.70123046,19,0.23233789496766274,0.9545454545454546
CORAREI1,2024-12,-0.028846273853017745,0.2553555065397806,1.0,0.6228220600000001,19,0.28136786644105066,1.0
CORAREI1,2025-01,-0.03846155913257687,0.3234638176276286,1.0,1.25504437,20,0.2553555065397806,1.0
CORAREI1,2025-02,0.009999896905718675,0.17446726678509897,1.0,0.29469565000000003,19,0.3234638176276286,1.0
CORAREI1,2025-03,-0.01980190105235391,0.40818046117309503,0.9523809523809523,2.37473967,21,0.17446726678509897,1.0
CORAREI1,2025-04,-0.022850496099680484,0.34778224098512645,1.0,0.8924522100000001,20,0.40818046117309503,0.9523809523809523
CORAREI1,2025-05,0.1145834229448548,0.20497218115804725,1.0,2.65200644,20,0.34778224098512645,1.0
CORAREI1,2025-06,-0.06542061188728776,0.43045712083944215,0.9,1.9765705300000003,20,0.20497218115804725,1.0
CORAREI1,2025-07,0.030000033897229494,0.34404401298047954,1.0,0.96253816,19,0.43045712083944215,0.9
CORAREI1,2025-08,-0.051762652865877334,0.05265752268408386,1.0,3.29631763,20,0.34404401298047954,1.0
CORAREI1,2025-09,0.010309260135334064,0.1620420275106664,1.0,1.3646431399999999,21,0.05265752268408386,1.0
CORAREI1,2025-10,0.020408190033316398,0.1250594986028658,1.0,3.264901369999999,22,0.1620420275106664,1.0
CORAREI1,2025-11,0.021785935754859986,0.3079494153393601,1.0,3.98672751,19,0.1250594986028658,1.0
CORAREI1,2025-12,0.13861378606075192,0.27526024025996204,1.0,1.9634177800000003,19,0.3079494153393601,1.0
CPACASC1,2018-01,0.037267216451531304,0.01105602040092606,1.0,40.121369550000004,21,,
CPACASC1,2018-02,-0.05389223580362201,0.011604412804918494,1.0,36.19762548,18,0.01105602040092606,1.0
CPACASC1,2018-03,0.01898723025098814,0.0429338514961988,0.9,20.347959539999998,20,0.011604412804918494,1.0
CPACASC1,2018-04,0.012422327591878002,0.023919443030141978,1.0,61.64138331,20,0.0429338514961988,0.9
CPACASC1,2018-05,-0.03680966266844388,0.021738940050337573,1.0,41.39425211,21,0.023919443030141978,1.0
CPACASC1,2018-06,-0.003821729389760442,0.05747201459843567,1.0,37.03504862,20,0.021738940050337573,1.0
CPACASC1,2018-07,-0.028132952953663914,0.013574461979005973,1.0,59.73677107,21,0.05747201459843567,1.0
CPACASC1,2018-08,-0.05263174504091206,0.05473563761442184,1.0,9.55986972,21,0.013574461979005973,1.0
CPACASC1,2018-09,0.006944557386114214,0.06309664798375182,0.9473684210526315,10.36630849,19,0.05473563761442184,1.0
CPACASC1,2018-10,-0.05517246165915057,0.09472644756188471,1.0,28.277168580000005,22,0.06309664798375182,0.9473684210526315
CPACASC1,2018-11,0.0017233265241041185,0.07817111770649013,1.0,10.333623399999999,20,0.09472644756188471,1.0
CPACASC1,2018-12,2.220446049250313e-16,0.029588722262912592,1.0,44.23407317,18,0.07817111770649013,1.0
CPACASC1,2019-01,0.04651182868062431,0.061172389814200236,1.0,12.32085516,21,0.029588722262912592,1.0
CPACASC1,2019-02,-0.032592643434352864,0.09584837533073175,1.0,18.426012560000004,19,0.061172389814200236,1.0
CPACASC1,2019-03,0.0030627362586024276,0.027341584372666723,0.9523809523809523,10.4060153,21,0.09584837533073175,1.0
CPACASC1,2019-04,-0.022900758167046287,0.05698210222951566,0.95,3.76544615,20,0.027341584372666723,0.9523809523809523
CPACASC1,2019-05,-0.09062482120033899,0.068226180203048,0.9523809523809523,20.65714017,21,0.05698210222951566,0.95
CPACASC1,2019-06,-0.020618823415588183,0.109241461320154,0.95,6.8431858,20,0.068226180203048,0.9523809523809523
CPACASC1,2019-07,0.052631648874437165,0.12998037982786603,1.0,18.82986145,21,0.109241461320154,0.95
CPACASC1,2019-08,-0.0416666078885124,0.12319674455526348,0.9047619047619048,20.417450170000002,21,0.12998037982786603,1.0
CPACASC1,2019-09,0.03130421497471936,0.03235624210286127,1.0,6.370638219999999,20,0.12319674455526348,0.9047619047619048
CPACASC1,2019-10,0.13490728040165334,0.09816024376893234,1.0,35.058837409999995,22,0.03235624210286127,1.0
CPACASC1,2019-11,-0.056463523843950036,0.10303429989478342,0.9473684210526315,18.44960161,19,0.09816024376893234,1.0
CPACASC1,2019-12,0.02622937662962843,0.09481701941245158,1.0,8.306266260000001,20,0.10303429989478342,0.9473684210526315
CPACASC1,2020-01,-0.001626164875262348,0.15550267130285414,0.9523809523809523,32.7743446,21,0.09481701941245158,1.0
CPACASC1,2020-02,-0.047231143562307176,0.07366706771987223,1.0,7.11725201,19,0.15550267130285414,0.9523809523809523
CPACASC1,2020-03,-0.1794872015999175,0.19876397937397408,0.9545454545454546,10.89627573,22,0.07366706771987223,1.0
CPACASC1,2020-04,-0.15624992336121735,0.04165964002063312,1.0,14.1290813,20,0.19876397937397408,0.9545454545454546
CPACASC1,2020-05,0.17283941261836677,0.0965016742447909,0.9473684210526315,28.39809353,19,0.04165964002063312,1.0
CPACASC1,2020-06,0.22736832117704453,0.09385697778632966,1.0,16.106825909999998,21,0.0965016742447909,0.9473684210526315
CPACASC1,2020-07,-0.013722084626708542,0.06137084930592435,0.8571428571428571,15.59751518,21,0.09385697778632966,1.0
CPACASC1,2020-08,-0.04347828948027366,0.1365952930169028,0.7619047619047619,2.7678273200000003,21,0.06137084930592435,0.8571428571428571
CPACASC1,2020-09,-0.02181811427326119,0.16550508942905987,0.8095238095238095,5.83467825,21,0.1365952930169028,0.7619047619047619
CPACASC1,2020-10,0.003717421281332234,0.19680085886900686,0.8636363636363636,9.54890343,22,0.16550508942905987,0.8095238095238095
CPACASC1,2020-11,0.09629630783041176,0.14775863411909163,0.95,15.474786199999999,20,0.19680085886900686,0.8636363636363636
CPACASC1,2020-12,-0.05923923572466161,0.11030560740963043,1.0,14.101393579999998,20,0.14775863411909163,0.95
CPACASC1,2021-01,0.08490559411730514,0.027981724606482815,1.0,24.211450080000002,19,0.11030560740963043,1.0
CPACASC1,2021-02,0.05217411007508521,0.041255964794183086,1.0,24.796618389999995,19,0.027981724606482815,1.0
CPACASC1,2021-03,-0.0330579253040979,0.02259611642664182,1.0,16.861139630000004,23,0.041255964794183086,1.0
CPACASC1,2021-04,-0.06837615764100136,0.04595684085033577,0.95,12.304252140000001,20,0.02259611642664182,1.0
CPACASC1,2021-05,0.05504585589390665,0.0461631945904673,1.0,20.64645263,20,0.04595684085033577,0.95
CPACASC1,2021-06,0.020168718164442323,0.03480568540436105,1.0,30.718277899999997,21,0.0461631945904673,1.0
CPACASC1,2021-07,-0.027450875438539857,0.03325641555495874,0.8947368421052632,8.77789039,19,0.03480568540436105,1.0
CPACASC1,2021-08,-0.11290334935179491,0.09866678308662273,0.9523809523809523,14.070558600000004,21,0.03325641555495874,0.8947368421052632
CPACASC1,2021-09,0.02272716370331329,0.06441465908336516,0.9523809523809523,6.392008069999998,21,0.09866678308662273,0.9523809523809523
CPACASC1,2021-10,0.10000007817422496,0.039768007179581934,1.0,41.94089453,20,0.06441465908336516,0.9523809523809523
CPACASC1,2021-11,0.04242429626323685,0.08800746078825517,0.95,7.072752489999999,20,0.039768007179581934,1.0
CPACASC1,2021-12,-0.0406977239645262,0.03180065912835399,1.0,16.55299712,20,0.08800746078825517,0.95
CPACASC1,2022-01,0.016161809264143345,0.061217104181159575,1.0,18.54443397,20,0.03180065912835399,1.0
CPACASC1,2022-02,-0.015904759573522775,0.14557804946250139,1.0,14.0253835,19,0.061217104181159575,1.0
CPACASC1,2022-03,0.010101104139787598,0.031233195532346353,1.0,8.923138199999999,23,0.14557804946250139,1.0
CPACASC1,2022-04,-0.08000010412805059,0.08455479198915895,1.0,12.442686829999998,19,0.031233195532346353,1.0
CPACASC1,2022-05,-0.16304339347361108,0.13118617591115592,1.0,12.46567999,21,0.08455479198915895,1.0
CPACASC1,2022-06,-0.051948074494501784,0.19610150584793298,0.95,5.3548724000000005,20,0.13118617591115592,1.0
CPACASC1,2022-07,0.08219177025981783,0.5477430616877749,1.0,7.5537914299999995,18,0.19610150584793298,0.95
CPACASC1,2022-08,-0.012658166972169371,0.1782772091435196,1.0,8.56869833,22,0.5477430616877749,1.0
CPACASC1,2022-09,-0.02820513514366718,0.24341318254449082,1.0,3.56636569,21,0.1782772091435196,1.0
CPACASC1,2022-10,0.11873339584382636,0.06041149352029029,1.0,7.866319929999999,21,0.24341318254449082,1.0
CPACASC1,2022-11,0.05127948565862117,0.07300892716993877,1.0,9.32815674,20,0.06041149352029029,1.0
CPACASC1,2022-12,-0.019851210429555066,0.24820206834897937,1.0,16.47960117,19,0.07300892716993877,1.0
CPACASC1,2023-01,0.0253164771000689,0.20180773560292084,0.95,5.34849455,20,0.24820206834897937,1.0
CPACASC1,2023-02,4.440892098500626e-16,0.05079420455365318,1.0,9.643383140000001,19,0.20180773560292084,0.95
